payment_id,project_id,payment_date,amount,payment_type,agency,data_source
PAY-0212-1,MPLADS-SYN-0212,2026-04-29,530897,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0212-2,MPLADS-SYN-0212,2026-04-29,384930,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0212-3,MPLADS-SYN-0212,2026-05-07,619273,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0213-1,MPLADS-SYN-0213,2026-09-11,830323,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0213-2,MPLADS-SYN-0213,2026-09-04,1377677,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0214-1,MPLADS-SYN-0214,2026-04-04,297142,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0214-2,MPLADS-SYN-0214,2026-04-02,554795,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0215-1,MPLADS-SYN-0215,2026-09-07,215416,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0215-2,MPLADS-SYN-0215,2026-07-21,104787,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0215-3,MPLADS-SYN-0215,2026-07-27,559377,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0216-1,MPLADS-SYN-0216,2026-10-25,176792,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0216-2,MPLADS-SYN-0216,2026-12-01,58471,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0216-3,MPLADS-SYN-0216,2026-08-19,50446,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0216-4,MPLADS-SYN-0216,2026-07-20,121691,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0217-1,MPLADS-SYN-0217,2026-09-19,202606,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0217-2,MPLADS-SYN-0217,2026-09-26,259280,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0218-1,MPLADS-SYN-0218,2026-04-03,159656,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0218-2,MPLADS-SYN-0218,2026-04-14,475444,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0219-1,MPLADS-SYN-0219,2026-09-22,71678,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0219-2,MPLADS-SYN-0219,2026-10-07,33936,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0219-3,MPLADS-SYN-0219,2026-10-06,82601,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0220-1,MPLADS-SYN-0220,2026-04-26,298519,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0220-2,MPLADS-SYN-0220,2026-05-12,239943,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0220-3,MPLADS-SYN-0220,2026-05-05,394458,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0220-4,MPLADS-SYN-0220,2026-05-11,227296,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0220-5,MPLADS-SYN-0220,2026-05-28,415706,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0221-1,MPLADS-SYN-0221,2026-05-25,116855,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0221-2,MPLADS-SYN-0221,2026-08-07,232030,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0222-1,MPLADS-SYN-0222,2026-07-06,298486,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0222-2,MPLADS-SYN-0222,2026-09-25,1368421,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0223-1,MPLADS-SYN-0223,2026-05-19,86461,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0223-2,MPLADS-SYN-0223,2026-06-03,139771,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0223-3,MPLADS-SYN-0223,2026-07-02,303739,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0224-1,MPLADS-SYN-0224,2026-04-25,65266,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0224-2,MPLADS-SYN-0224,2026-03-20,120154,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0224-3,MPLADS-SYN-0224,2026-04-21,246580,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0225-1,MPLADS-SYN-0225,2026-04-21,23448,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0225-2,MPLADS-SYN-0225,2026-10-10,33762,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0225-3,MPLADS-SYN-0225,2026-06-21,25280,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0225-4,MPLADS-SYN-0225,2026-08-08,33010,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0226-1,MPLADS-SYN-0226,2026-03-20,960152,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0226-2,MPLADS-SYN-0226,2026-03-22,434218,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0226-3,MPLADS-SYN-0226,2026-03-20,1214532,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0227-1,MPLADS-SYN-0227,2026-04-11,224101,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0227-2,MPLADS-SYN-0227,2026-03-17,152709,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0227-3,MPLADS-SYN-0227,2026-04-07,188113,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0227-4,MPLADS-SYN-0227,2026-04-03,674781,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0228-1,MPLADS-SYN-0228,2026-07-22,274857,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0228-2,MPLADS-SYN-0228,2026-09-03,436000,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0229-1,MPLADS-SYN-0229,2026-11-16,140124,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0229-2,MPLADS-SYN-0229,2026-08-16,119498,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0229-3,MPLADS-SYN-0229,2026-08-20,268378,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0230-1,MPLADS-SYN-0230,2026-08-06,48560,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0230-2,MPLADS-SYN-0230,2026-04-29,45208,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0230-3,MPLADS-SYN-0230,2026-09-20,186732,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0231-1,MPLADS-SYN-0231,2026-09-09,433437,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0231-2,MPLADS-SYN-0231,2027-02-18,1576272,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0232-1,MPLADS-SYN-0232,2026-09-18,46286,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0232-2,MPLADS-SYN-0232,2026-07-02,102398,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0232-3,MPLADS-SYN-0232,2026-10-09,50339,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0232-4,MPLADS-SYN-0232,2026-10-08,20456,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0232-5,MPLADS-SYN-0232,2026-08-02,63264,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0233-1,MPLADS-SYN-0233,2027-01-16,137641,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0233-2,MPLADS-SYN-0233,2027-01-05,211315,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0233-3,MPLADS-SYN-0233,2026-08-16,48711,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0233-4,MPLADS-SYN-0233,2026-10-31,84748,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0233-5,MPLADS-SYN-0233,2026-12-18,138337,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0234-1,MPLADS-SYN-0234,2026-06-14,219212,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0234-2,MPLADS-SYN-0234,2026-08-05,115894,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0234-3,MPLADS-SYN-0234,2026-06-30,38368,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0234-4,MPLADS-SYN-0234,2026-09-08,157020,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0235-1,MPLADS-SYN-0235,2026-08-12,206317,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0235-2,MPLADS-SYN-0235,2026-11-04,106661,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0235-3,MPLADS-SYN-0235,2026-12-03,525522,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0236-1,MPLADS-SYN-0236,2026-06-25,119497,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0236-2,MPLADS-SYN-0236,2026-07-13,71047,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0236-3,MPLADS-SYN-0236,2026-07-18,293018,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0237-1,MPLADS-SYN-0237,2026-07-23,288644,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0237-2,MPLADS-SYN-0237,2026-08-11,304409,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0237-3,MPLADS-SYN-0237,2026-06-08,84566,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0237-4,MPLADS-SYN-0237,2026-06-08,104442,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0237-5,MPLADS-SYN-0237,2026-09-09,270556,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0238-1,MPLADS-SYN-0238,2026-11-09,274001,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0238-2,MPLADS-SYN-0238,2026-12-26,799741,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0239-1,MPLADS-SYN-0239,2026-12-26,298280,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0239-2,MPLADS-SYN-0239,2026-12-25,278722,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0239-3,MPLADS-SYN-0239,2026-12-06,413053,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0240-1,MPLADS-SYN-0240,2026-04-20,75825,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0240-2,MPLADS-SYN-0240,2026-02-16,337888,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0241-1,MPLADS-SYN-0241,2026-04-07,240369,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0241-2,MPLADS-SYN-0241,2026-06-29,99847,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0241-3,MPLADS-SYN-0241,2026-05-21,47583,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0241-4,MPLADS-SYN-0241,2026-04-13,173845,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0242-1,MPLADS-SYN-0242,2026-12-11,560668,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0242-2,MPLADS-SYN-0242,2027-01-16,1127132,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0243-1,MPLADS-SYN-0243,2026-08-11,261220,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0243-2,MPLADS-SYN-0243,2026-08-04,213967,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0243-3,MPLADS-SYN-0243,2026-11-04,372439,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0244-1,MPLADS-SYN-0244,2026-11-01,105453,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0244-2,MPLADS-SYN-0244,2026-09-26,158872,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0245-1,MPLADS-SYN-0245,2026-03-25,390243,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0245-2,MPLADS-SYN-0245,2026-03-04,432352,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0245-3,MPLADS-SYN-0245,2026-02-26,467895,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0245-4,MPLADS-SYN-0245,2026-03-23,971624,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0246-1,MPLADS-SYN-0246,2026-09-30,304893,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0246-2,MPLADS-SYN-0246,2026-11-17,285451,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0246-3,MPLADS-SYN-0246,2026-09-22,438680,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0247-1,MPLADS-SYN-0247,2026-04-22,69969,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0247-2,MPLADS-SYN-0247,2026-05-09,85853,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0247-3,MPLADS-SYN-0247,2026-06-25,66558,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0247-4,MPLADS-SYN-0247,2026-07-22,154820,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0248-1,MPLADS-SYN-0248,2026-05-05,350143,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0248-2,MPLADS-SYN-0248,2026-03-02,250401,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0248-3,MPLADS-SYN-0248,2026-05-08,128232,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0248-4,MPLADS-SYN-0248,2026-03-29,297828,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0249-1,MPLADS-SYN-0249,2026-05-25,49697,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0249-2,MPLADS-SYN-0249,2026-06-24,19866,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0249-3,MPLADS-SYN-0249,2026-07-14,62437,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0250-1,MPLADS-SYN-0250,2027-01-07,23693,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0250-2,MPLADS-SYN-0250,2026-10-26,33106,Final Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0250-3,MPLADS-SYN-0250,2026-09-26,46401,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0251-1,MPLADS-SYN-0251,2026-07-26,766072,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0251-2,MPLADS-SYN-0251,2026-05-28,532370,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0251-3,MPLADS-SYN-0251,2026-05-09,308921,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0251-4,MPLADS-SYN-0251,2026-08-16,379447,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0252-1,MPLADS-SYN-0252,2026-10-20,186877,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0252-2,MPLADS-SYN-0252,2026-11-18,121993,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0252-3,MPLADS-SYN-0252,2026-11-16,297930,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0253-1,MPLADS-SYN-0253,2026-05-27,226593,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0253-2,MPLADS-SYN-0253,2026-09-19,151762,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0253-3,MPLADS-SYN-0253,2026-09-21,92297,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0253-4,MPLADS-SYN-0253,2026-09-15,52172,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0253-5,MPLADS-SYN-0253,2026-07-08,111576,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0254-1,MPLADS-SYN-0254,2026-08-18,684687,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0254-2,MPLADS-SYN-0254,2026-09-25,579102,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0254-3,MPLADS-SYN-0254,2026-08-28,1074244,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0255-1,MPLADS-SYN-0255,2026-09-16,124538,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0255-2,MPLADS-SYN-0255,2026-10-28,118777,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0255-3,MPLADS-SYN-0255,2026-12-13,32276,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0255-4,MPLADS-SYN-0255,2026-12-10,157068,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0256-1,MPLADS-SYN-0256,2026-02-12,262135,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0256-2,MPLADS-SYN-0256,2026-03-22,386651,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0257-1,MPLADS-SYN-0257,2026-08-19,112499,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0257-2,MPLADS-SYN-0257,2026-06-13,90000,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0257-3,MPLADS-SYN-0257,2026-07-02,103498,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0257-4,MPLADS-SYN-0257,2026-05-26,241203,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0258-1,MPLADS-SYN-0258,2026-03-30,161611,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0258-2,MPLADS-SYN-0258,2026-04-27,104790,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0258-3,MPLADS-SYN-0258,2026-05-11,188674,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0258-4,MPLADS-SYN-0258,2026-02-25,55816,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0258-5,MPLADS-SYN-0258,2026-04-01,197109,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0259-1,MPLADS-SYN-0259,2026-03-30,117619,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0259-2,MPLADS-SYN-0259,2026-02-25,300381,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0260-1,MPLADS-SYN-0260,2026-12-14,110090,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0260-2,MPLADS-SYN-0260,2026-09-22,73895,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0260-3,MPLADS-SYN-0260,2026-09-19,36507,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0260-4,MPLADS-SYN-0260,2026-10-19,29466,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0260-5,MPLADS-SYN-0260,2026-08-22,52538,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0261-1,MPLADS-SYN-0261,2026-04-07,69904,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0261-2,MPLADS-SYN-0261,2026-05-06,73528,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0261-3,MPLADS-SYN-0261,2026-03-16,99067,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0261-4,MPLADS-SYN-0261,2026-05-28,79985,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0261-5,MPLADS-SYN-0261,2026-06-26,105525,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0262-1,MPLADS-SYN-0262,2026-08-06,376987,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0262-2,MPLADS-SYN-0262,2026-07-31,451127,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0262-3,MPLADS-SYN-0262,2026-10-20,281872,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0262-4,MPLADS-SYN-0262,2026-07-12,490225,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0262-5,MPLADS-SYN-0262,2026-09-23,732893,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0263-1,MPLADS-SYN-0263,2026-08-10,329303,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0263-2,MPLADS-SYN-0263,2026-08-18,738669,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0263-3,MPLADS-SYN-0263,2026-09-11,148243,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0263-4,MPLADS-SYN-0263,2026-11-13,809185,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0264-1,MPLADS-SYN-0264,2026-06-29,222567,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0264-2,MPLADS-SYN-0264,2026-07-11,88534,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0264-3,MPLADS-SYN-0264,2026-08-17,107825,Final Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0264-4,MPLADS-SYN-0264,2026-07-22,43194,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0264-5,MPLADS-SYN-0264,2026-10-19,95389,Final Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0265-1,MPLADS-SYN-0265,2026-05-29,272129,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0265-2,MPLADS-SYN-0265,2026-06-14,165983,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0265-3,MPLADS-SYN-0265,2026-03-20,84445,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0265-4,MPLADS-SYN-0265,2026-05-08,68145,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0265-5,MPLADS-SYN-0265,2026-05-17,181884,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0266-1,MPLADS-SYN-0266,2026-03-04,155601,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0266-2,MPLADS-SYN-0266,2026-01-26,143257,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0266-3,MPLADS-SYN-0266,2026-02-15,65533,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0266-4,MPLADS-SYN-0266,2026-02-19,110809,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0267-1,MPLADS-SYN-0267,2026-10-07,155949,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0267-2,MPLADS-SYN-0267,2026-10-15,70242,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0267-3,MPLADS-SYN-0267,2026-11-11,110619,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0267-4,MPLADS-SYN-0267,2026-11-19,251190,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0268-1,MPLADS-SYN-0268,2026-04-02,374059,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0268-2,MPLADS-SYN-0268,2026-09-14,394742,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0268-3,MPLADS-SYN-0268,2026-03-31,214331,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0268-4,MPLADS-SYN-0268,2026-06-02,100225,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0268-5,MPLADS-SYN-0268,2026-07-18,171974,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0269-1,MPLADS-SYN-0269,2026-07-09,287377,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0269-2,MPLADS-SYN-0269,2026-07-04,163622,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0269-3,MPLADS-SYN-0269,2026-11-06,920263,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0270-1,MPLADS-SYN-0270,2026-08-10,610060,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0270-2,MPLADS-SYN-0270,2026-07-07,199934,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0270-3,MPLADS-SYN-0270,2026-07-18,224051,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0270-4,MPLADS-SYN-0270,2026-08-13,119678,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0270-5,MPLADS-SYN-0270,2026-05-21,242634,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0271-1,MPLADS-SYN-0271,2026-05-23,725280,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0271-2,MPLADS-SYN-0271,2026-09-05,1130969,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0272-1,MPLADS-SYN-0272,2026-04-22,542993,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0272-2,MPLADS-SYN-0272,2026-04-24,987028,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0272-3,MPLADS-SYN-0272,2026-04-12,1860859,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0273-1,MPLADS-SYN-0273,2026-07-11,392470,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0273-2,MPLADS-SYN-0273,2026-08-06,192335,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0273-3,MPLADS-SYN-0273,2026-06-23,129465,Final Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0273-4,MPLADS-SYN-0273,2026-08-05,91710,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0273-5,MPLADS-SYN-0273,2026-08-15,259743,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0274-1,MPLADS-SYN-0274,2026-10-26,176541,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0274-2,MPLADS-SYN-0274,2026-12-28,65373,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0274-3,MPLADS-SYN-0274,2026-12-13,68770,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0274-4,MPLADS-SYN-0274,2026-12-01,92523,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0275-1,MPLADS-SYN-0275,2027-02-13,257409,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
