bid_id,tender_id,project_id,contractor_id,bid_amount,submission_date,eligibility_status,technical_score,financial_rank,bid_status
BID-001136,TND-00251,MPLADS-SYN-0251,CON-004,3677504.3,2026-01-30,Eligible,62.08,5,Not Selected
BID-001137,TND-00251,MPLADS-SYN-0251,CON-003,3669433.3,2026-01-30,Eligible,72.67,4,Selected
BID-001138,TND-00251,MPLADS-SYN-0251,CON-007,3033993.69,2026-01-30,Eligible,81.49,1,Not Selected
BID-001139,TND-00251,MPLADS-SYN-0251,CON-001,3548589.34,2026-01-30,Eligible,64.61,3,Not Selected
BID-001140,TND-00251,MPLADS-SYN-0251,CON-002,3456655.67,2026-01-30,Eligible,86.66,2,Not Selected
BID-001141,TND-00251,MPLADS-SYN-0251,CON-006,3397359.05,2026-01-30,Ineligible,,,Ineligible
BID-001142,TND-00252,MPLADS-SYN-0252,CON-001,995856.82,2026-06-25,Eligible,62.55,3,Submitted
BID-001143,TND-00252,MPLADS-SYN-0252,CON-007,879372.97,2026-06-25,Eligible,63.68,2,Not Selected
BID-001144,TND-00252,MPLADS-SYN-0252,CON-005,892062.68,2026-06-25,Ineligible,,,Submitted
BID-001145,TND-00252,MPLADS-SYN-0252,CON-002,1047599.8,2026-06-25,Ineligible,,,Under Evaluation
BID-001146,TND-00252,MPLADS-SYN-0252,CON-006,855274.16,2026-06-25,Eligible,75.37,1,Under Evaluation
BID-001147,TND-00252,MPLADS-SYN-0252,CON-004,1084717.33,2026-06-25,Eligible,69.89,4,Not Selected
BID-001148,TND-00253,MPLADS-SYN-0253,CON-005,1096042.45,2026-03-28,Ineligible,,,Under Evaluation
BID-001149,TND-00253,MPLADS-SYN-0253,CON-004,1108802.04,2026-03-28,Eligible,64.56,1,Under Evaluation
BID-001150,TND-00253,MPLADS-SYN-0253,CON-001,1184196.69,2026-03-28,Eligible,84.51,3,Submitted
BID-001151,TND-00253,MPLADS-SYN-0253,CON-002,1341631.55,2026-03-28,Ineligible,,,Submitted
BID-001152,TND-00253,MPLADS-SYN-0253,CON-006,1346283.86,2026-03-28,Eligible,77.78,5,Submitted
BID-001153,TND-00253,MPLADS-SYN-0253,CON-003,1288457.9,2026-03-28,Eligible,97.31,4,Submitted
BID-001154,TND-00253,MPLADS-SYN-0253,CON-007,1174296.14,2026-03-28,Eligible,94.3,2,Under Evaluation
BID-001155,TND-00254,MPLADS-SYN-0254,CON-004,2800071.51,2026-07-02,Eligible,70.58,4,Not Selected
BID-001156,TND-00254,MPLADS-SYN-0254,CON-002,2736914.49,2026-07-02,Eligible,95.09,3,Not Selected
BID-001157,TND-00254,MPLADS-SYN-0254,CON-005,2280348.15,2026-07-02,Ineligible,,,Ineligible
BID-001158,TND-00254,MPLADS-SYN-0254,CON-003,2483063.7,2026-07-02,Eligible,83.02,2,Selected
BID-001159,TND-00254,MPLADS-SYN-0254,CON-006,2354096.26,2026-07-02,Eligible,64.92,1,Not Selected
BID-001160,TND-00255,MPLADS-SYN-0255,CON-003,926084.6,2026-06-22,Eligible,78.98,1,Not Selected
BID-001161,TND-00255,MPLADS-SYN-0255,CON-007,1040227.18,2026-06-22,Eligible,88.88,2,Selected
BID-001162,TND-00255,MPLADS-SYN-0255,CON-005,1117238.74,2026-06-22,Eligible,64.01,4,Not Selected
BID-001163,TND-00255,MPLADS-SYN-0255,CON-001,1091592.63,2026-06-22,Ineligible,,,Ineligible
BID-001164,TND-00255,MPLADS-SYN-0255,CON-006,1059732.54,2026-06-22,Ineligible,,,Ineligible
BID-001165,TND-00255,MPLADS-SYN-0255,CON-002,1102205.83,2026-06-22,Eligible,83.25,3,Not Selected
BID-001166,TND-00256,MPLADS-SYN-0256,CON-001,1097427.03,2026-01-18,Eligible,64.09,1,Under Evaluation
BID-001167,TND-00256,MPLADS-SYN-0256,CON-006,1231843.08,2026-01-18,Eligible,81.8,4,Not Selected
BID-001168,TND-00256,MPLADS-SYN-0256,CON-005,1151915.02,2026-01-18,Eligible,76.63,2,Under Evaluation
BID-001169,TND-00256,MPLADS-SYN-0256,CON-007,1179548.59,2026-01-18,Eligible,66.16,3,Not Selected
BID-001170,TND-00257,MPLADS-SYN-0257,CON-006,1513214.81,2026-03-25,Eligible,72.95,3,Not Selected
BID-001171,TND-00257,MPLADS-SYN-0257,CON-002,1479855.94,2026-03-25,Ineligible,,,Ineligible
BID-001172,TND-00257,MPLADS-SYN-0257,CON-005,1301424.63,2026-03-25,Eligible,81.67,1,Not Selected
BID-001173,TND-00257,MPLADS-SYN-0257,CON-001,1404228.17,2026-03-25,Eligible,73.55,2,Not Selected
BID-001174,TND-00257,MPLADS-SYN-0257,CON-007,1558661.46,2026-03-25,Eligible,90.46,4,Not Selected
BID-001175,TND-00257,MPLADS-SYN-0257,CON-003,1391593.3,2026-03-25,Ineligible,,,Ineligible
BID-001176,TND-00258,MPLADS-SYN-0258,CON-007,1255845.02,2025-12-29,Eligible,95.05,4,Not Selected
BID-001177,TND-00258,MPLADS-SYN-0258,CON-004,1086286.1,2025-12-29,Eligible,62.58,2,Not Selected
BID-001178,TND-00258,MPLADS-SYN-0258,CON-001,1270763.32,2025-12-29,Eligible,62.84,5,Not Selected
BID-001179,TND-00258,MPLADS-SYN-0258,CON-005,1182668.37,2025-12-29,Eligible,75.17,3,Not Selected
BID-001180,TND-00258,MPLADS-SYN-0258,CON-003,1028352.84,2025-12-29,Eligible,82.15,1,Not Selected
BID-001181,TND-00258,MPLADS-SYN-0258,CON-002,1290235.75,2025-12-29,Eligible,84.82,6,Not Selected
BID-001182,TND-00259,MPLADS-SYN-0259,CON-001,822268.66,2025-12-25,Eligible,94.67,3,Not Selected
BID-001183,TND-00259,MPLADS-SYN-0259,CON-003,675154.06,2025-12-25,Ineligible,,,Submitted
BID-001184,TND-00259,MPLADS-SYN-0259,CON-002,820104.1,2025-12-25,Eligible,97.28,2,Under Evaluation
BID-001185,TND-00259,MPLADS-SYN-0259,CON-007,848232.02,2025-12-25,Eligible,78.19,4,Not Selected
BID-001186,TND-00259,MPLADS-SYN-0259,CON-005,688245.59,2025-12-25,Eligible,61.35,1,Submitted
BID-001187,TND-00260,MPLADS-SYN-0260,CON-004,660936.43,2026-07-24,Eligible,89.7,1,Not Selected
BID-001188,TND-00260,MPLADS-SYN-0260,CON-005,737687.59,2026-07-24,Eligible,60.81,2,Not Selected
BID-001189,TND-00261,MPLADS-SYN-0261,CON-001,778496.24,2026-01-13,Eligible,76.59,6,Not Selected
BID-001190,TND-00261,MPLADS-SYN-0261,CON-006,717518.92,2026-01-13,Eligible,63.5,3,Not Selected
BID-001191,TND-00261,MPLADS-SYN-0261,CON-004,707585.3,2026-01-13,Eligible,88.4,1,Selected
BID-001192,TND-00261,MPLADS-SYN-0261,CON-007,889829.58,2026-01-13,Eligible,97.66,7,Not Selected
BID-001193,TND-00261,MPLADS-SYN-0261,CON-005,708591.45,2026-01-13,Eligible,90.88,2,Not Selected
BID-001194,TND-00261,MPLADS-SYN-0261,CON-002,721396.92,2026-01-13,Eligible,76.67,4,Not Selected
BID-001195,TND-00261,MPLADS-SYN-0261,CON-003,764138.67,2026-01-13,Eligible,73.29,5,Not Selected
BID-001196,TND-00262,MPLADS-SYN-0262,CON-005,3959471.84,2026-04-29,Eligible,76.85,5,Submitted
BID-001197,TND-00262,MPLADS-SYN-0262,CON-002,3545353.36,2026-04-29,Eligible,71.12,2,Not Selected
BID-001198,TND-00262,MPLADS-SYN-0262,CON-003,3881364.01,2026-04-29,Eligible,86.52,4,Under Evaluation
BID-001199,TND-00262,MPLADS-SYN-0262,CON-004,3737548.97,2026-04-29,Eligible,94.22,3,Under Evaluation
BID-001200,TND-00262,MPLADS-SYN-0262,CON-001,3931017.85,2026-04-29,Ineligible,,,Under Evaluation
BID-001201,TND-00262,MPLADS-SYN-0262,CON-006,3330612.12,2026-04-29,Eligible,68.76,1,Not Selected
BID-001202,TND-00263,MPLADS-SYN-0263,CON-006,2637690.59,2026-05-30,Ineligible,,,Ineligible
BID-001203,TND-00263,MPLADS-SYN-0263,CON-002,2440069.62,2026-05-30,Ineligible,,,Ineligible
BID-001204,TND-00263,MPLADS-SYN-0263,CON-003,2622709.59,2026-05-30,Eligible,78.96,2,Not Selected
BID-001205,TND-00263,MPLADS-SYN-0263,CON-001,2068838.1,2026-05-30,Eligible,82.35,1,Not Selected
BID-001206,TND-00264,MPLADS-SYN-0264,CON-003,1198905.27,2026-05-21,Eligible,76.38,2,Not Selected
BID-001207,TND-00264,MPLADS-SYN-0264,CON-007,1147876.33,2026-05-21,Eligible,80.58,1,Submitted
BID-001208,TND-00264,MPLADS-SYN-0264,CON-001,1246145.01,2026-05-21,Eligible,88.67,4,Not Selected
BID-001209,TND-00264,MPLADS-SYN-0264,CON-006,1242292.58,2026-05-21,Eligible,68.23,3,Not Selected
BID-001210,TND-00264,MPLADS-SYN-0264,CON-004,1139592.26,2026-05-21,Ineligible,,,Under Evaluation
BID-001211,TND-00264,MPLADS-SYN-0264,CON-002,1390718.72,2026-05-21,Eligible,81.03,5,Submitted
BID-001212,TND-00265,MPLADS-SYN-0265,CON-007,1051554.63,2026-01-19,Eligible,66.18,4,Not Selected
BID-001213,TND-00265,MPLADS-SYN-0265,CON-003,1039855.03,2026-01-19,Eligible,65.01,3,Not Selected
BID-001214,TND-00265,MPLADS-SYN-0265,CON-005,939175.44,2026-01-19,Eligible,63.25,1,Not Selected
BID-001215,TND-00265,MPLADS-SYN-0265,CON-004,1003731.47,2026-01-19,Eligible,72.83,2,Not Selected
BID-001216,TND-00266,MPLADS-SYN-0266,CON-003,517233.04,2025-12-28,Eligible,89.73,1,Not Selected
BID-001217,TND-00266,MPLADS-SYN-0266,CON-005,578910.68,2025-12-28,Eligible,64.72,2,Not Selected
BID-001218,TND-00267,MPLADS-SYN-0267,CON-004,1177091.0,2026-08-01,Ineligible,,,Ineligible
BID-001219,TND-00267,MPLADS-SYN-0267,CON-003,1028928.99,2026-08-01,Eligible,70.5,1,Not Selected
BID-001220,TND-00267,MPLADS-SYN-0267,CON-002,1193072.74,2026-08-01,Eligible,96.23,4,Not Selected
BID-001221,TND-00267,MPLADS-SYN-0267,CON-001,1142530.76,2026-08-01,Eligible,89.11,3,Not Selected
BID-001222,TND-00267,MPLADS-SYN-0267,CON-006,1093652.94,2026-08-01,Eligible,64.83,2,Selected
BID-001223,TND-00267,MPLADS-SYN-0267,CON-007,1199025.61,2026-08-01,Eligible,93.11,5,Not Selected
BID-001224,TND-00268,MPLADS-SYN-0268,CON-005,1701403.28,2026-02-01,Eligible,81.03,4,Not Selected
BID-001225,TND-00268,MPLADS-SYN-0268,CON-002,1550949.66,2026-02-01,Eligible,97.06,3,Not Selected
BID-001226,TND-00268,MPLADS-SYN-0268,CON-007,1460390.52,2026-02-01,Eligible,80.54,1,Not Selected
BID-001227,TND-00268,MPLADS-SYN-0268,CON-004,1472623.39,2026-02-01,Eligible,73.29,2,Not Selected
BID-001228,TND-00269,MPLADS-SYN-0269,CON-001,4575846.69,2026-05-04,Ineligible,,,Submitted
BID-001229,TND-00269,MPLADS-SYN-0269,CON-004,4658274.8,2026-05-04,Eligible,60.94,2,Submitted
BID-001230,TND-00269,MPLADS-SYN-0269,CON-002,4618029.17,2026-05-04,Eligible,97.05,1,Under Evaluation
BID-001231,TND-00269,MPLADS-SYN-0269,CON-003,4952744.54,2026-05-04,Eligible,95.81,3,Under Evaluation
BID-001232,TND-00270,MPLADS-SYN-0270,CON-003,2134376.97,2026-04-19,Eligible,64.04,3,Not Selected
BID-001233,TND-00270,MPLADS-SYN-0270,CON-001,1787682.43,2026-04-19,Eligible,79.41,1,Not Selected
BID-001234,TND-00270,MPLADS-SYN-0270,CON-002,2069532.51,2026-04-19,Eligible,95.72,2,Not Selected
BID-001235,TND-00271,MPLADS-SYN-0271,CON-003,3103650.39,2026-04-17,Eligible,74.48,1,Not Selected
BID-001236,TND-00271,MPLADS-SYN-0271,CON-005,3364332.95,2026-04-17,Eligible,96.3,2,Not Selected
BID-001237,TND-00272,MPLADS-SYN-0272,CON-007,4619690.52,2026-02-02,Eligible,92.21,3,Not Selected
BID-001238,TND-00272,MPLADS-SYN-0272,CON-004,4389267.78,2026-02-02,Eligible,83.07,2,Not Selected
BID-001239,TND-00272,MPLADS-SYN-0272,CON-006,4536153.5,2026-02-02,Ineligible,,,Ineligible
BID-001240,TND-00272,MPLADS-SYN-0272,CON-005,4153679.73,2026-02-02,Eligible,91.77,1,Not Selected
BID-001241,TND-00273,MPLADS-SYN-0273,CON-003,2407611.12,2026-05-14,Eligible,77.32,2,Not Selected
BID-001242,TND-00273,MPLADS-SYN-0273,CON-002,2281503.55,2026-05-14,Eligible,86.34,1,Not Selected
BID-001243,TND-00273,MPLADS-SYN-0273,CON-007,2114754.12,2026-05-14,Ineligible,,,Ineligible
BID-001244,TND-00274,MPLADS-SYN-0274,CON-003,490743.42,2026-07-04,Ineligible,,,Ineligible
BID-001245,TND-00274,MPLADS-SYN-0274,CON-004,462794.82,2026-07-04,Eligible,95.18,1,Not Selected
BID-001246,TND-00274,MPLADS-SYN-0274,CON-007,464730.35,2026-07-04,Ineligible,,,Ineligible
BID-001247,TND-00274,MPLADS-SYN-0274,CON-005,519448.4,2026-07-04,Eligible,83.01,2,Not Selected
BID-001248,TND-00274,MPLADS-SYN-0274,CON-002,534971.63,2026-07-04,Eligible,71.93,3,Selected
BID-001249,TND-00275,MPLADS-SYN-0275,CON-001,735954.93,2026-07-30,Eligible,93.3,3,Submitted
BID-001250,TND-00275,MPLADS-SYN-0275,CON-003,623330.99,2026-07-30,Eligible,70.01,1,Under Evaluation
BID-001251,TND-00275,MPLADS-SYN-0275,CON-007,721710.63,2026-07-30,Ineligible,,,Not Selected
BID-001252,TND-00275,MPLADS-SYN-0275,CON-005,638931.66,2026-07-30,Eligible,60.91,2,Under Evaluation
BID-001253,TND-00276,MPLADS-SYN-0276,CON-002,3683727.83,2026-01-07,Ineligible,,,Under Evaluation
BID-001254,TND-00276,MPLADS-SYN-0276,CON-001,3519719.79,2026-01-07,Ineligible,,,Not Selected
BID-001255,TND-00276,MPLADS-SYN-0276,CON-004,3709631.98,2026-01-07,Eligible,72.8,1,Submitted
BID-001256,TND-00277,MPLADS-SYN-0277,CON-006,857689.45,2026-03-09,Eligible,65.79,6,Not Selected
BID-001257,TND-00277,MPLADS-SYN-0277,CON-003,707115.13,2026-03-09,Eligible,85.61,1,Not Selected
BID-001258,TND-00277,MPLADS-SYN-0277,CON-005,799606.88,2026-03-09,Eligible,76.67,4,Not Selected
BID-001259,TND-00277,MPLADS-SYN-0277,CON-001,811048.44,2026-03-09,Eligible,95.9,5,Not Selected
BID-001260,TND-00277,MPLADS-SYN-0277,CON-007,725606.46,2026-03-09,Eligible,78.75,2,Not Selected
BID-001261,TND-00277,MPLADS-SYN-0277,CON-004,715519.75,2026-03-09,Ineligible,,,Ineligible
BID-001262,TND-00277,MPLADS-SYN-0277,CON-002,764690.87,2026-03-09,Eligible,72.11,3,Selected
BID-001263,TND-00278,MPLADS-SYN-0278,CON-002,3869134.35,2026-01-01,Eligible,70.94,2,Submitted
BID-001264,TND-00278,MPLADS-SYN-0278,CON-006,4012951.39,2026-01-01,Eligible,70.96,3,Submitted
BID-001265,TND-00278,MPLADS-SYN-0278,CON-007,4458018.09,2026-01-01,Eligible,85.32,5,Submitted
BID-001266,TND-00278,MPLADS-SYN-0278,CON-005,3656085.73,2026-01-01,Eligible,91.87,1,Not Selected
BID-001267,TND-00278,MPLADS-SYN-0278,CON-003,4289897.84,2026-01-01,Eligible,94.3,4,Not Selected
BID-001268,TND-00278,MPLADS-SYN-0278,CON-001,4501552.05,2026-01-01,Eligible,78.56,6,Submitted
BID-001269,TND-00279,MPLADS-SYN-0279,CON-006,3313581.98,2026-01-24,Eligible,93.78,3,Under Evaluation
BID-001270,TND-00279,MPLADS-SYN-0279,CON-003,3134070.72,2026-01-24,Eligible,97.74,2,Submitted
BID-001271,TND-00279,MPLADS-SYN-0279,CON-002,3325965.16,2026-01-24,Eligible,90.54,4,Under Evaluation
BID-001272,TND-00279,MPLADS-SYN-0279,CON-007,3336143.42,2026-01-24,Eligible,62.83,6,Not Selected
BID-001273,TND-00279,MPLADS-SYN-0279,CON-004,2863165.39,2026-01-24,Eligible,77.23,1,Under Evaluation
BID-001274,TND-00279,MPLADS-SYN-0279,CON-001,3329095.0,2026-01-24,Eligible,86.14,5,Not Selected
BID-001275,TND-00280,MPLADS-SYN-0280,CON-007,1367861.51,2026-05-15,Eligible,96.07,4,Not Selected
BID-001276,TND-00280,MPLADS-SYN-0280,CON-001,1298799.43,2026-05-15,Eligible,65.2,3,Not Selected
BID-001277,TND-00280,MPLADS-SYN-0280,CON-005,1217827.42,2026-05-15,Eligible,85.59,2,Not Selected
BID-001278,TND-00280,MPLADS-SYN-0280,CON-004,1182054.75,2026-05-15,Eligible,78.41,1,Not Selected
BID-001279,TND-00280,MPLADS-SYN-0280,CON-002,1156841.32,2026-05-15,Ineligible,,,Ineligible
BID-001280,TND-00281,MPLADS-SYN-0281,CON-002,1577176.87,2026-01-26,Eligible,76.5,2,Submitted
BID-001281,TND-00281,MPLADS-SYN-0281,CON-001,1410375.54,2026-01-26,Eligible,66.77,1,Not Selected
BID-001282,TND-00282,MPLADS-SYN-0282,CON-003,817811.05,2026-06-03,Eligible,78.4,1,Not Selected
BID-001283,TND-00282,MPLADS-SYN-0282,CON-002,912811.72,2026-06-03,Eligible,93.36,2,Not Selected
BID-001284,TND-00282,MPLADS-SYN-0282,CON-005,954155.67,2026-06-03,Eligible,85.38,3,Not Selected
BID-001285,TND-00283,MPLADS-SYN-0283,CON-004,2803175.43,2026-02-21,Eligible,75.94,4,Selected
BID-001286,TND-00283,MPLADS-SYN-0283,CON-005,2471808.6,2026-02-21,Eligible,85.17,2,Not Selected
BID-001287,TND-00283,MPLADS-SYN-0283,CON-003,2258913.82,2026-02-21,Ineligible,,,Ineligible
BID-001288,TND-00283,MPLADS-SYN-0283,CON-002,2798932.73,2026-02-21,Eligible,73.21,3,Not Selected
BID-001289,TND-00283,MPLADS-SYN-0283,CON-001,2440272.38,2026-02-21,Eligible,89.4,1,Not Selected
BID-001290,TND-00284,MPLADS-SYN-0284,CON-004,2434563.41,2026-04-25,Eligible,79.28,1,Not Selected
BID-001291,TND-00284,MPLADS-SYN-0284,CON-006,3045765.54,2026-04-25,Ineligible,,,Ineligible
BID-001292,TND-00284,MPLADS-SYN-0284,CON-002,2457170.32,2026-04-25,Eligible,69.94,2,Not Selected
BID-001293,TND-00285,MPLADS-SYN-0285,CON-003,2595334.44,2026-01-10,Eligible,84.18,2,Under Evaluation
BID-001294,TND-00285,MPLADS-SYN-0285,CON-004,2437782.19,2026-01-10,Ineligible,,,Under Evaluation
BID-001295,TND-00285,MPLADS-SYN-0285,CON-001,2562076.86,2026-01-10,Eligible,67.84,1,Not Selected
BID-001296,TND-00286,MPLADS-SYN-0286,CON-005,2035565.03,2026-08-16,Ineligible,,,Ineligible
BID-001297,TND-00286,MPLADS-SYN-0286,CON-007,2076700.36,2026-08-16,Eligible,94.66,1,Not Selected
BID-001298,TND-00286,MPLADS-SYN-0286,CON-003,2479271.02,2026-08-16,Eligible,84.89,3,Not Selected
BID-001299,TND-00286,MPLADS-SYN-0286,CON-001,2331596.15,2026-08-16,Eligible,80.35,2,Not Selected
BID-001300,TND-00286,MPLADS-SYN-0286,CON-006,2609204.29,2026-08-16,Eligible,92.67,4,Selected
BID-001301,TND-00287,MPLADS-SYN-0287,CON-002,1767368.05,2025-12-13,Eligible,68.19,2,Under Evaluation
BID-001302,TND-00287,MPLADS-SYN-0287,CON-006,1694667.08,2025-12-13,Eligible,92.13,1,Submitted
BID-001303,TND-00288,MPLADS-SYN-0288,CON-006,1952162.22,2026-07-08,Eligible,70.76,2,Not Selected
BID-001304,TND-00288,MPLADS-SYN-0288,CON-004,1720682.79,2026-07-08,Eligible,61.28,1,Not Selected
BID-001305,TND-00288,MPLADS-SYN-0288,CON-007,2085332.48,2026-07-08,Ineligible,,,Ineligible
BID-001306,TND-00289,MPLADS-SYN-0289,CON-005,1221455.09,2026-05-25,Eligible,92.76,1,Not Selected
BID-001307,TND-00289,MPLADS-SYN-0289,CON-001,1025575.49,2026-05-25,Ineligible,,,Ineligible
BID-001308,TND-00290,MPLADS-SYN-0290,CON-001,1635804.65,2026-06-16,Eligible,87.96,1,Submitted
BID-001309,TND-00290,MPLADS-SYN-0290,CON-006,1739937.3,2026-06-16,Eligible,92.65,2,Not Selected
BID-001310,TND-00291,MPLADS-SYN-0291,CON-006,1353734.76,2026-02-22,Eligible,70.81,3,Under Evaluation
BID-001311,TND-00291,MPLADS-SYN-0291,CON-003,1271892.63,2026-02-22,Eligible,60.65,1,Under Evaluation
BID-001312,TND-00291,MPLADS-SYN-0291,CON-004,1208080.82,2026-02-22,Ineligible,,,Under Evaluation
BID-001313,TND-00291,MPLADS-SYN-0291,CON-001,1290437.12,2026-02-22,Eligible,68.51,2,Under Evaluation
BID-001314,TND-00291,MPLADS-SYN-0291,CON-005,1356309.08,2026-02-22,Ineligible,,,Submitted
BID-001315,TND-00291,MPLADS-SYN-0291,CON-002,1192596.44,2026-02-22,Ineligible,,,Not Selected
BID-001316,TND-00292,MPLADS-SYN-0292,CON-001,4841434.01,2026-07-29,Eligible,63.19,3,Not Selected
BID-001317,TND-00292,MPLADS-SYN-0292,CON-003,4240562.51,2026-07-29,Ineligible,,,Ineligible
BID-001318,TND-00292,MPLADS-SYN-0292,CON-002,4374597.32,2026-07-29,Eligible,62.24,2,Not Selected
BID-001319,TND-00292,MPLADS-SYN-0292,CON-005,4341160.78,2026-07-29,Ineligible,,,Ineligible
BID-001320,TND-00292,MPLADS-SYN-0292,CON-007,4138272.28,2026-07-29,Eligible,91.7,1,Not Selected
BID-001321,TND-00293,MPLADS-SYN-0293,CON-001,1122564.89,2026-05-17,Eligible,72.23,5,Not Selected
BID-001322,TND-00293,MPLADS-SYN-0293,CON-005,1058033.55,2026-05-17,Eligible,95.01,3,Not Selected
BID-001323,TND-00293,MPLADS-SYN-0293,CON-007,985118.27,2026-05-17,Eligible,74.28,2,Not Selected
BID-001324,TND-00293,MPLADS-SYN-0293,CON-002,1070398.33,2026-05-17,Eligible,79.76,4,Not Selected
BID-001325,TND-00293,MPLADS-SYN-0293,CON-004,906780.5,2026-05-17,Eligible,76.63,1,Selected
BID-001326,TND-00293,MPLADS-SYN-0293,CON-003,1125768.44,2026-05-17,Eligible,93.65,6,Not Selected
BID-001327,TND-00294,MPLADS-SYN-0294,CON-004,2387888.55,2026-05-13,Eligible,79.85,5,Not Selected
BID-001328,TND-00294,MPLADS-SYN-0294,CON-005,2218343.02,2026-05-13,Eligible,81.42,4,Not Selected
BID-001329,TND-00294,MPLADS-SYN-0294,CON-001,1970184.98,2026-05-13,Eligible,79.88,1,Not Selected
BID-001330,TND-00294,MPLADS-SYN-0294,CON-007,1991465.17,2026-05-13,Eligible,79.74,2,Not Selected
BID-001331,TND-00294,MPLADS-SYN-0294,CON-003,2017309.75,2026-05-13,Ineligible,,,Ineligible
BID-001332,TND-00294,MPLADS-SYN-0294,CON-006,1994865.97,2026-05-13,Eligible,95.23,3,Not Selected
BID-001333,TND-00295,MPLADS-SYN-0295,CON-006,665690.45,2026-04-11,Eligible,97.75,2,Not Selected
BID-001334,TND-00295,MPLADS-SYN-0295,CON-001,638550.46,2026-04-11,Eligible,67.57,1,Not Selected
BID-001335,TND-00295,MPLADS-SYN-0295,CON-004,655096.47,2026-04-11,Ineligible,,,Ineligible
BID-001336,TND-00295,MPLADS-SYN-0295,CON-003,699569.09,2026-04-11,Eligible,83.75,3,Not Selected
BID-001337,TND-00295,MPLADS-SYN-0295,CON-002,748960.21,2026-04-11,Eligible,73.32,4,Not Selected
BID-001338,TND-00296,MPLADS-SYN-0296,CON-004,1653561.28,2026-06-29,Ineligible,,,Ineligible
BID-001339,TND-00296,MPLADS-SYN-0296,CON-002,1793010.77,2026-06-29,Eligible,73.96,1,Selected
BID-001340,TND-00296,MPLADS-SYN-0296,CON-005,1875144.98,2026-06-29,Eligible,81.32,3,Not Selected
BID-001341,TND-00296,MPLADS-SYN-0296,CON-007,1818719.71,2026-06-29,Eligible,62.94,2,Not Selected
BID-001342,TND-00297,MPLADS-SYN-0297,CON-002,1003853.07,2026-07-15,Eligible,96.73,2,Not Selected
BID-001343,TND-00297,MPLADS-SYN-0297,CON-006,1044659.55,2026-07-15,Ineligible,,,Ineligible
BID-001344,TND-00297,MPLADS-SYN-0297,CON-001,911349.94,2026-07-15,Eligible,89.77,1,Not Selected
BID-001345,TND-00297,MPLADS-SYN-0297,CON-005,1108244.52,2026-07-15,Eligible,95.32,6,Not Selected
BID-001346,TND-00297,MPLADS-SYN-0297,CON-007,1013768.23,2026-07-15,Eligible,66.26,3,Not Selected
BID-001347,TND-00297,MPLADS-SYN-0297,CON-004,1079340.06,2026-07-15,Eligible,62.96,4,Not Selected
BID-001348,TND-00297,MPLADS-SYN-0297,CON-003,1103385.12,2026-07-15,Eligible,79.44,5,Selected
BID-001349,TND-00298,MPLADS-SYN-0298,CON-004,1201455.05,2026-07-15,Ineligible,,,Ineligible
BID-001350,TND-00298,MPLADS-SYN-0298,CON-005,1246512.15,2026-07-15,Eligible,86.84,2,Selected
BID-001351,TND-00298,MPLADS-SYN-0298,CON-003,1239147.24,2026-07-15,Eligible,80.17,1,Not Selected
BID-001352,TND-00298,MPLADS-SYN-0298,CON-001,1413484.25,2026-07-15,Eligible,96.3,3,Not Selected
BID-001353,TND-00299,MPLADS-SYN-0299,CON-007,752578.01,2026-07-20,Ineligible,,,Under Evaluation
BID-001354,TND-00299,MPLADS-SYN-0299,CON-006,726880.21,2026-07-20,Eligible,64.57,1,Not Selected
BID-001355,TND-00299,MPLADS-SYN-0299,CON-005,763207.78,2026-07-20,Eligible,60.96,2,Submitted
BID-001356,TND-00300,MPLADS-SYN-0300,CON-003,2186336.88,2026-05-24,Eligible,74.53,2,Not Selected
BID-001357,TND-00300,MPLADS-SYN-0300,CON-004,2165298.39,2026-05-24,Eligible,67.44,1,Selected
BID-001358,TND-00300,MPLADS-SYN-0300,CON-005,2275399.78,2026-05-24,Eligible,60.21,4,Not Selected
BID-001359,TND-00300,MPLADS-SYN-0300,CON-006,2244786.37,2026-05-24,Eligible,94.62,3,Not Selected
BID-001360,TND-00301,MPLADS-SYN-0301,CON-007,1778336.59,2026-03-25,Ineligible,,,Ineligible
BID-001361,TND-00301,MPLADS-SYN-0301,CON-004,1515323.65,2026-03-25,Eligible,70.42,1,Not Selected
BID-001362,TND-00301,MPLADS-SYN-0301,CON-001,1521179.88,2026-03-25,Eligible,92.8,2,Selected
BID-001363,TND-00301,MPLADS-SYN-0301,CON-002,1904132.93,2026-03-25,Ineligible,,,Ineligible
BID-001364,TND-00301,MPLADS-SYN-0301,CON-005,1711732.21,2026-03-25,Ineligible,,,Ineligible
BID-001365,TND-00302,MPLADS-SYN-0302,CON-006,527734.74,2026-03-16,Eligible,86.81,2,Not Selected
BID-001366,TND-00302,MPLADS-SYN-0302,CON-005,500767.07,2026-03-16,Eligible,63.15,1,Not Selected
BID-001367,TND-00302,MPLADS-SYN-0302,CON-004,592769.02,2026-03-16,Eligible,62.13,4,Selected
BID-001368,TND-00302,MPLADS-SYN-0302,CON-001,565246.94,2026-03-16,Eligible,71.94,3,Not Selected
BID-001369,TND-00303,MPLADS-SYN-0303,CON-007,4478793.56,2026-06-28,Eligible,92.23,3,Not Selected
BID-001370,TND-00303,MPLADS-SYN-0303,CON-002,4023089.91,2026-06-28,Eligible,87.44,1,Not Selected
